gridSize,budgetPlayer1,budgetPlayer2,winner,duration,movesCount,algorithmPlayer1,algorithmPlayer2,nodeCountPlayer1,nodeCountPlayer2,ravePlayerOne,ravePlayerTwo,seedPlayerOne,seedPlayerTwo
12,23,23,2,4222920928,136,MCTS,MCTS,118895,117267,false,false,1743067816998,1743067816998
12,23,23,2,4056161518,124,MCTS,MCTS,117056,115478,false,false,1743067817168,1743067817168
12,23,23,2,2784080294,74,MCTS,MCTS,91131,90138,false,false,1743067818828,1743067818828
12,23,23,1,4252427489,137,MCTS,MCTS,118733,117387,false,false,1743067817396,1743067817396
12,23,23,2,2357021794,64,MCTS,MCTS,82496,81436,false,false,1743067819511,1743067819511
12,23,23,2,3083266098,70,MCTS,MCTS,87815,86936,false,false,1743067818863,1743067818863
12,23,23,1,4076475745,137,MCTS,MCTS,118772,117380,false,false,1743067818005,1743067818005
12,23,23,1,4192212758,139,MCTS,MCTS,118777,117401,false,false,1743067817999,1743067817999
12,23,23,2,3836733680,126,MCTS,MCTS,117493,115941,false,false,1743067818515,1743067818515
12,23,23,1,3519719100,137,MCTS,MCTS,118716,117387,false,false,1743067818937,1743067818937
12,23,23,2,3738619184,144,MCTS,MCTS,118988,117604,false,false,1743067818822,1743067818822
12,23,23,1,4050460240,135,MCTS,MCTS,118666,117214,false,false,1743067819233,1743067819233
12,23,23,2,3238581435,128,MCTS,MCTS,117809,115948,false,false,1743067820275,1743067820275
12,23,23,1,4137179497,135,MCTS,MCTS,118853,117165,false,false,1743067819515,1743067819515
12,23,23,2,3172956356,122,MCTS,MCTS,116571,114866,false,false,1743067820653,1743067820653
12,23,23,1,4013977938,129,MCTS,MCTS,118098,116316,false,false,1743067820012,1743067820012
12,23,23,1,3805539413,135,MCTS,MCTS,118732,117214,false,false,1743067820556,1743067820556
12,23,23,1,4040615857,141,MCTS,MCTS,118915,117582,false,false,1743067820419,1743067820419
12,23,23,2,3566991363,122,MCTS,MCTS,116571,115068,false,false,1743067821048,1743067821048
12,23,23,2,2986145940,100,MCTS,MCTS,108200,106700,false,false,1743067821649,1743067821649
12,23,23,2,4512749724,136,MCTS,MCTS,118857,117307,false,false,1743067820485,1743067820485
12,23,23,1,3927849975,133,MCTS,MCTS,118376,116993,false,false,1743067821225,1743067821225
12,23,23,1,4123329926,135,MCTS,MCTS,118462,117214,false,false,1743067821221,1743067821221
12,23,23,1,3929346515,131,MCTS,MCTS,118374,116697,false,false,1743067821612,1743067821612
12,23,23,1,3820717502,133,MCTS,MCTS,118471,116939,false,false,1743067821946,1743067821946
12,23,23,2,3636205454,130,MCTS,MCTS,118160,116697,false,false,1743067822192,1743067822192
12,23,23,2,3764376118,124,MCTS,MCTS,117056,115590,false,false,1743067822081,1743067822081
12,23,23,1,3668843928,137,MCTS,MCTS,118691,117387,false,false,1743067822352,1743067822352
12,23,23,1,4184190431,135,MCTS,MCTS,118674,117214,false,false,1743067821868,1743067821868
12,23,23,2,3732907761,124,MCTS,MCTS,117056,115590,false,false,1743067822457,1743067822457
12,23,23,1,3995487029,129,MCTS,MCTS,118046,116331,false,false,1743067822561,1743067822561
12,23,23,1,3711496853,141,MCTS,MCTS,118894,117586,false,false,1743067823284,1743067823284
12,23,23,2,3559335489,144,MCTS,MCTS,119009,117491,false,false,1743067823515,1743067823515
12,23,23,2,3009208674,86,MCTS,MCTS,99975,98868,false,false,1743067824362,1743067824362
12,23,23,1,3576315206,137,MCTS,MCTS,118618,117387,false,false,1743067824026,1743067824026
12,23,23,2,4021867970,130,MCTS,MCTS,118223,116619,false,false,1743067823652,1743067823652
12,23,23,1,4055343396,141,MCTS,MCTS,118916,117587,false,false,1743067823826,1743067823826
12,23,23,2,3324760203,88,MCTS,MCTS,101288,100162,false,false,1743067824615,1743067824615
12,23,23,2,3787290806,120,MCTS,MCTS,116040,114610,false,false,1743067824635,1743067824635
12,23,23,1,4043167862,131,MCTS,MCTS,118414,116648,false,false,1743067824460,1743067824460
12,23,23,2,3640059314,94,MCTS,MCTS,104951,103820,false,false,1743067824997,1743067824997
12,23,23,2,3188209626,90,MCTS,MCTS,102555,101466,false,false,1743067825542,1743067825542
12,23,23,1,3746254777,131,MCTS,MCTS,118370,116559,false,false,1743067825153,1743067825153
12,23,23,2,4286582780,138,MCTS,MCTS,118667,117449,false,false,1743067825345,1743067825345
12,23,23,1,3958231860,133,MCTS,MCTS,118545,116970,false,false,1743067825846,1743067825846
12,23,23,1,4077548779,137,MCTS,MCTS,118652,117387,false,false,1743067825767,1743067825767
12,23,23,2,3793284176,130,MCTS,MCTS,118137,116628,false,false,1743067826052,1743067826052
12,23,23,1,3908602639,137,MCTS,MCTS,118667,117373,false,false,1743067826021,1743067826021
12,23,23,1,4221039358,141,MCTS,MCTS,118902,117581,false,false,1743067825828,1743067825828
12,23,23,1,3876026743,137,MCTS,MCTS,118555,117387,false,false,1743067826190,1743067826190
12,23,23,2,3563791419,112,MCTS,MCTS,113456,112136,false,false,1743067826556,1743067826556
12,23,23,1,3702291193,131,MCTS,MCTS,118337,116724,false,false,1743067827000,1743067827000
12,23,23,1,3944233524,141,MCTS,MCTS,119074,117511,false,false,1743067827075,1743067827075
12,23,23,2,3584299025,118,MCTS,MCTS,115463,113990,false,false,1743067827674,1743067827674
12,23,23,1,3744773087,137,MCTS,MCTS,118804,117373,false,false,1743067827603,1743067827603
12,23,23,2,3477443864,130,MCTS,MCTS,118097,116653,false,false,1743067827882,1743067827882
12,23,23,1,4174750461,137,MCTS,MCTS,119028,117387,false,false,1743067827371,1743067827371
12,23,23,2,2142914419,52,MCTS,MCTS,70616,69926,false,false,1743067829632,1743067829632
12,23,23,1,3891278215,135,MCTS,MCTS,118505,117214,false,false,1743067827939,1743067827939
12,23,23,1,3827483429,135,MCTS,MCTS,118835,117214,false,false,1743067828422,1743067828422
12,23,23,1,3802641197,137,MCTS,MCTS,118996,117387,false,false,1743067828504,1743067828504
12,23,23,2,3984653169,122,MCTS,MCTS,116571,115146,false,false,1743067828638,1743067828638
12,23,23,2,2917929770,90,MCTS,MCTS,102555,101466,false,false,1743067829845,1743067829845
12,23,23,2,2728020400,82,MCTS,MCTS,97211,96206,false,false,1743067830067,1743067830067
12,23,23,2,2951979800,90,MCTS,MCTS,102555,101466,false,false,1743067829845,1743067829845
12,23,23,2,3957313561,138,MCTS,MCTS,118854,117454,false,false,1743067828899,1743067828899
12,23,23,2,4170911547,134,MCTS,MCTS,118694,117139,false,false,1743067828730,1743067828730
12,23,23,2,3279270842,98,MCTS,MCTS,107163,105892,false,false,1743067829804,1743067829804
12,23,23,1,3941462195,137,MCTS,MCTS,118727,117387,false,false,1743067829930,1743067829930
12,23,23,1,3900196157,137,MCTS,MCTS,118876,117380,false,false,1743067830050,1743067830050
12,23,23,2,3566011479,96,MCTS,MCTS,106080,104928,false,false,1743067830702,1743067830702
12,23,23,2,3268567053,110,MCTS,MCTS,112695,111140,false,false,1743067831019,1743067831019
12,23,23,1,4167924573,135,MCTS,MCTS,118552,117214,false,false,1743067830120,1743067830120
12,23,23,2,2253917653,54,MCTS,MCTS,72711,72000,false,false,1743067832307,1743067832307
12,23,23,2,2162178629,56,MCTS,MCTS,74760,74028,false,false,1743067832763,1743067832763
12,23,23,1,3720561138,135,MCTS,MCTS,118549,117124,false,false,1743067831359,1743067831359
12,23,23,1,3988731211,133,MCTS,MCTS,118347,116993,false,false,1743067831259,1743067831259
12,23,23,2,3034754321,80,MCTS,MCTS,95760,94776,false,false,1743067832250,1743067832250
12,23,23,2,3483924141,124,MCTS,MCTS,117056,115478,false,false,1743067831831,1743067831831
12,23,23,2,3974306820,144,MCTS,MCTS,118972,117603,false,false,1743067831347,1743067831347
12,23,23,1,4164388635,137,MCTS,MCTS,118754,117387,false,false,1743067831546,1743067831546
12,23,23,2,4020227222,126,MCTS,MCTS,117493,115973,false,false,1743067831774,1743067831774
12,23,23,2,2203099116,64,MCTS,MCTS,82496,81680,false,false,1743067833872,1743067833872
12,23,23,2,3730717333,122,MCTS,MCTS,116571,115006,false,false,1743067832901,1743067832901
12,23,23,2,3575761363,102,MCTS,MCTS,109191,107976,false,false,1743067833083,1743067833083
12,23,23,2,3890206662,114,MCTS,MCTS,114171,112798,false,false,1743067832795,1743067832795
12,23,23,1,3939670555,139,MCTS,MCTS,118809,117512,false,false,1743067832797,1743067832797
12,23,23,1,4131652220,133,MCTS,MCTS,118309,116993,false,false,1743067832623,1743067832623
12,23,23,2,4030993336,114,MCTS,MCTS,114171,112830,false,false,1743067832857,1743067832857
12,23,23,2,3536936689,96,MCTS,MCTS,106080,104928,false,false,1743067834269,1743067834269
12,23,23,2,3624441534,104,MCTS,MCTS,110136,108858,false,false,1743067834288,1743067834288
12,23,23,2,3927967976,124,MCTS,MCTS,117056,115590,false,false,1743067834289,1743067834289
12,23,23,2,3716815564,138,MCTS,MCTS,119047,117439,false,false,1743067834561,1743067834561
12,23,23,1,4406461235,133,MCTS,MCTS,118508,116993,false,false,1743067833950,1743067833950
12,23,23,1,3399360371,139,MCTS,MCTS,118813,117502,false,false,1743067835080,1743067835080
12,23,23,1,3707820084,133,MCTS,MCTS,118553,116993,false,false,1743067834925,1743067834925
12,23,23,1,3715808902,139,MCTS,MCTS,118745,117346,false,false,1743067835315,1743067835315
12,23,23,1,3843751366,137,MCTS,MCTS,118618,117387,false,false,1743067835248,1743067835248
12,23,23,2,2465462227,60,MCTS,MCTS,78720,77946,false,false,1743067836632,1743067836632
12,23,23,1,3868526985,139,MCTS,MCTS,118751,117512,false,false,1743067835285,1743067835285
12,23,23,2,2606632440,68,MCTS,MCTS,86088,85152,false,false,1743067836685,1743067836685
12,23,23,2,3288310830,110,MCTS,MCTS,112695,110812,false,false,1743067836075,1743067836075
12,23,23,2,4051700882,136,MCTS,MCTS,118812,117330,false,false,1743067835323,1743067835323
12,23,23,1,3703346045,131,MCTS,MCTS,118347,116650,false,false,1743067835711,1743067835711
12,23,23,1,4082757495,137,MCTS,MCTS,118719,117373,false,false,1743067835795,1743067835795
12,23,23,2,3547246066,112,MCTS,MCTS,113456,112136,false,false,1743067836755,1743067836755
12,23,23,1,3700498054,137,MCTS,MCTS,118726,117387,false,false,1743067836659,1743067836659
12,23,23,1,3905146608,139,MCTS,MCTS,119033,117382,false,false,1743067836737,1743067836737
12,23,23,2,3927489847,126,MCTS,MCTS,117493,115965,false,false,1743067836888,1743067836888
12,23,23,1,3498003233,137,MCTS,MCTS,118863,117373,false,false,1743067837806,1743067837806
12,23,23,2,3485404801,122,MCTS,MCTS,116571,115146,false,false,1743067838217,1743067838217
12,23,23,1,3911357543,141,MCTS,MCTS,118854,117583,false,false,1743067837913,1743067837913
12,23,23,2,3399251288,100,MCTS,MCTS,108200,106962,false,false,1743067838479,1743067838479
12,23,23,2,2675275753,62,MCTS,MCTS,80631,79836,false,false,1743067839375,1743067839375
12,23,23,1,3797482873,139,MCTS,MCTS,118834,117512,false,false,1743067838278,1743067838278
12,23,23,2,3318980979,100,MCTS,MCTS,108200,107006,false,false,1743067839031,1743067839031
12,23,23,1,4443610461,139,MCTS,MCTS,119016,117512,false,false,1743067838357,1743067838357
12,23,23,1,3456217325,133,MCTS,MCTS,118523,116678,false,false,1743067839363,1743067839363
12,23,23,1,3681461990,135,MCTS,MCTS,118405,117214,false,false,1743067839154,1743067839154
12,23,23,2,3454710849,82,MCTS,MCTS,97211,96206,false,false,1743067839415,1743067839415
12,23,23,2,4322521361,134,MCTS,MCTS,118751,117101,false,false,1743067838633,1743067838633
12,23,23,1,3708335723,139,MCTS,MCTS,118818,117512,false,false,1743067839292,1743067839292
12,23,23,1,3916494752,139,MCTS,MCTS,118888,117507,false,false,1743067839092,1743067839092
12,23,23,1,4147070069,135,MCTS,MCTS,118535,117214,false,false,1743067839097,1743067839097
12,23,23,2,3524160581,132,MCTS,MCTS,118353,116959,false,false,1743067840303,1743067840303
12,23,23,2,3561582009,108,MCTS,MCTS,111888,110440,false,false,1743067840360,1743067840360
12,23,23,2,4213072217,132,MCTS,MCTS,118467,116869,false,false,1743067839878,1743067839878
12,23,23,2,2583291635,76,MCTS,MCTS,92720,91408,false,false,1743067841879,1743067841879
12,23,23,1,3890336177,135,MCTS,MCTS,118877,117171,false,false,1743067840643,1743067840643
12,23,23,2,2540426450,62,MCTS,MCTS,80631,79836,false,false,1743067842076,1743067842076
12,23,23,1,4045403518,141,MCTS,MCTS,118996,117578,false,false,1743067840816,1743067840816
12,23,23,2,3721206828,122,MCTS,MCTS,116571,115122,false,false,1743067841304,1743067841304
12,23,23,2,2283785026,58,MCTS,MCTS,76763,76010,false,false,1743067842819,1743067842819
12,23,23,1,3426081279,135,MCTS,MCTS,118592,117214,false,false,1743067842050,1743067842050
12,23,23,1,4194177283,133,MCTS,MCTS,118644,116978,false,false,1743067841702,1743067841702
12,23,23,2,4098652696,128,MCTS,MCTS,117882,116376,false,false,1743067841824,1743067841824
12,23,23,1,3346681476,135,MCTS,MCTS,118719,117214,false,false,1743067842835,1743067842835
12,23,23,1,4066723942,143,MCTS,MCTS,119015,117602,false,false,1743067842350,1743067842350
12,23,23,1,3785140290,135,MCTS,MCTS,118495,117214,false,false,1743067842801,1743067842801
12,23,23,2,2824128780,72,MCTS,MCTS,89496,88596,false,false,1743067843827,1743067843827
12,23,23,1,3573842019,133,MCTS,MCTS,118403,116993,false,false,1743067843245,1743067843245
12,23,23,2,3966706447,130,MCTS,MCTS,118137,116697,false,false,1743067842870,1743067842870
12,23,23,2,3920640389,126,MCTS,MCTS,117493,115973,false,false,1743067843010,1743067843010
12,23,23,1,4089465328,129,MCTS,MCTS,118137,116198,false,false,1743067842956,1743067842956
12,23,23,2,2799938946,70,MCTS,MCTS,87815,86936,false,false,1743067844463,1743067844463
12,23,23,2,2908814528,76,MCTS,MCTS,92720,91778,false,false,1743067844533,1743067844533
12,23,23,1,4444719835,143,MCTS,MCTS,118998,117525,false,false,1743067843000,1743067843000
12,23,23,2,3678415014,112,MCTS,MCTS,113456,112102,false,false,1743067843922,1743067843922
12,23,23,2,3541300324,134,MCTS,MCTS,118602,117186,false,false,1743067844092,1743067844092
12,23,23,2,3402466812,136,MCTS,MCTS,118685,117326,false,false,1743067844616,1743067844616
12,23,23,2,3553336479,132,MCTS,MCTS,118382,116861,false,false,1743067845026,1743067845026
12,23,23,2,3808981405,126,MCTS,MCTS,117493,115720,false,false,1743067844862,1743067844862
12,23,23,1,3889138221,139,MCTS,MCTS,118740,117512,false,false,1743067845103,1743067845103
12,23,23,1,3742430668,135,MCTS,MCTS,118484,117214,false,false,1743067845476,1743067845476
12,23,23,2,3685367527,94,MCTS,MCTS,104951,103820,false,false,1743067845923,1743067845923
12,23,23,1,3743211211,131,MCTS,MCTS,118361,116724,false,false,1743067845897,1743067845897
12,23,23,2,3050695810,98,MCTS,MCTS,107163,105642,false,false,1743067846651,1743067846651
12,23,23,1,3300454609,133,MCTS,MCTS,118492,116473,false,false,1743067846586,1743067846586
12,23,23,1,3732811558,129,MCTS,MCTS,118051,116407,false,false,1743067846182,1743067846182
12,23,23,1,3908415877,135,MCTS,MCTS,118522,117214,false,false,1743067846417,1743067846417
12,23,23,2,3331367486,134,MCTS,MCTS,118457,117168,false,false,1743067847046,1743067847046
12,23,23,1,3631127799,137,MCTS,MCTS,118855,117387,false,false,1743067846931,1743067846931
12,23,23,1,3764668966,141,MCTS,MCTS,118762,117587,false,false,1743067846819,1743067846819
12,23,23,2,3947760846,118,MCTS,MCTS,115463,114040,false,false,1743067846837,1743067846837
12,23,23,1,3813648031,135,MCTS,MCTS,118767,117205,false,false,1743067847263,1743067847263
12,23,23,1,3980530245,139,MCTS,MCTS,119029,117491,false,false,1743067847442,1743067847442
12,23,23,1,3986064879,133,MCTS,MCTS,118680,116993,false,false,1743067847445,1743067847445
12,23,23,2,3841976228,122,MCTS,MCTS,116571,115124,false,false,1743067847633,1743067847633
12,23,23,2,3950840623,112,MCTS,MCTS,113456,112136,false,false,1743067847600,1743067847600
12,23,23,2,3816359205,96,MCTS,MCTS,106080,104928,false,false,1743067848019,1743067848019
12,23,23,2,3186024556,86,MCTS,MCTS,99975,98806,false,false,1743067848671,1743067848671
12,23,23,2,2003932403,56,MCTS,MCTS,74760,74028,false,false,1743067850326,1743067850326
12,23,23,2,3051636641,78,MCTS,MCTS,94263,93300,false,false,1743067849702,1743067849702
12,23,23,1,4196268639,141,MCTS,MCTS,119021,117582,false,false,1743067848579,1743067848579
12,23,23,2,3843436713,130,MCTS,MCTS,118223,116684,false,false,1743067848995,1743067848995
12,23,23,1,3793533896,135,MCTS,MCTS,118457,117214,false,false,1743067849219,1743067849219
12,23,23,1,3249189287,135,MCTS,MCTS,118626,117214,false,false,1743067849915,1743067849915
12,23,23,2,3654922843,118,MCTS,MCTS,115463,114080,false,false,1743067849609,1743067849609
12,23,23,1,4028342800,143,MCTS,MCTS,119026,117594,false,false,1743067849640,1743067849640
12,23,23,1,3890108396,135,MCTS,MCTS,118549,117214,false,false,1743067849887,1743067849887
12,23,23,2,3448755426,136,MCTS,MCTS,118711,117290,false,false,1743067850377,1743067850377
12,23,23,1,3212480703,131,MCTS,MCTS,118371,116724,false,false,1743067850785,1743067850785
12,23,23,2,3544013013,90,MCTS,MCTS,102555,101466,false,false,1743067850563,1743067850563
12,23,23,1,3557862209,133,MCTS,MCTS,118212,116993,false,false,1743067850584,1743067850584
12,23,23,2,3513023820,110,MCTS,MCTS,112695,111252,false,false,1743067851552,1743067851552
12,23,23,1,4024170289,139,MCTS,MCTS,118876,117512,false,false,1743067851076,1743067851076
12,23,23,2,2808975432,88,MCTS,MCTS,101288,100220,false,false,1743067852330,1743067852330
12,23,23,2,3781576228,92,MCTS,MCTS,103776,102612,false,false,1743067851475,1743067851475
12,23,23,2,3861880445,136,MCTS,MCTS,118801,117316,false,false,1743067851423,1743067851423
12,23,23,1,4034032387,137,MCTS,MCTS,118787,117373,false,false,1743067851431,1743067851431
12,23,23,2,3709560245,136,MCTS,MCTS,118631,117292,false,false,1743067851857,1743067851857
12,23,23,1,3806993258,137,MCTS,MCTS,118821,117373,false,false,1743067851836,1743067851836
12,23,23,2,3392121728,124,MCTS,MCTS,117056,115470,false,false,1743067853013,1743067853013
12,23,23,2,3249075587,102,MCTS,MCTS,109191,107976,false,false,1743067853165,1743067853165
12,23,23,1,3813417949,139,MCTS,MCTS,118897,117507,false,false,1743067852776,1743067852776
12,23,23,2,4056920619,134,MCTS,MCTS,118696,117130,false,false,1743067852754,1743067852754
12,23,23,2,4452609932,134,MCTS,MCTS,118662,117151,false,false,1743067852839,1743067852839
12,23,23,2,3797193269,128,MCTS,MCTS,117825,116358,false,false,1743067853826,1743067853826
12,23,23,1,4398367870,137,MCTS,MCTS,119014,117273,false,false,1743067853264,1743067853264
12,23,23,1,3693825854,137,MCTS,MCTS,118576,117387,false,false,1743067853997,1743067853997
12,23,23,1,3991932630,141,MCTS,MCTS,119039,117577,false,false,1743067853777,1743067853777
12,23,23,1,4284617507,133,MCTS,MCTS,118676,116926,false,false,1743067853669,1743067853669
12,23,23,2,3847127653,132,MCTS,MCTS,118445,116885,false,false,1743067854142,1743067854142
12,23,23,1,3993805610,133,MCTS,MCTS,118311,116993,false,false,1743067854108,1743067854108
12,23,23,1,3493277267,135,MCTS,MCTS,118707,117214,false,false,1743067855139,1743067855139
12,23,23,1,3598613544,139,MCTS,MCTS,118875,117502,false,false,1743067855065,1743067855065
12,23,23,2,3719443093,140,MCTS,MCTS,118997,117552,false,false,1743067855257,1743067855257
12,23,23,1,3671120673,135,MCTS,MCTS,118828,117214,false,false,1743067855466,1743067855466
12,23,23,1,4255902664,139,MCTS,MCTS,118893,117512,false,false,1743067855101,1743067855101
12,23,23,1,4013432439,137,MCTS,MCTS,118643,117387,false,false,1743067855567,1743067855567
12,23,23,1,4295501916,131,MCTS,MCTS,118462,116662,false,false,1743067855285,1743067855285
12,23,23,2,3264868714,90,MCTS,MCTS,102555,101466,false,false,1743067856414,1743067856414
12,23,23,2,4208167918,116,MCTS,MCTS,114840,113478,false,false,1743067855644,1743067855644
12,23,23,1,3330317383,133,MCTS,MCTS,118254,116993,false,false,1743067856812,1743067856812
12,23,23,1,3650695704,135,MCTS,MCTS,118886,117186,false,false,1743067856589,1743067856589
12,23,23,2,4095542534,128,MCTS,MCTS,117866,116224,false,false,1743067856406,1743067856406
12,23,23,2,3669683101,136,MCTS,MCTS,118735,117277,false,false,1743067857292,1743067857292
12,23,23,2,3252490196,104,MCTS,MCTS,110136,108768,false,false,1743067858102,1743067858102
12,23,23,1,3763085626,139,MCTS,MCTS,118864,117344,false,false,1743067857691,1743067857691
12,23,23,2,3780190449,126,MCTS,MCTS,117493,116007,false,false,1743067857769,1743067857769
12,23,23,1,4056759411,127,MCTS,MCTS,117830,116042,false,false,1743067857663,1743067857663
12,23,23,2,3758180120,134,MCTS,MCTS,118676,117125,false,false,1743067857990,1743067857990
12,23,23,1,4212224654,139,MCTS,MCTS,118861,117512,false,false,1743067857624,1743067857624
12,23,23,2,4024875311,102,MCTS,MCTS,109191,107976,false,false,1743067857954,1743067857954
12,23,23,2,2482874501,66,MCTS,MCTS,84315,83478,false,false,1743067859853,1743067859853
12,23,23,2,3430668764,134,MCTS,MCTS,118613,117163,false,false,1743067858977,1743067858977
12,23,23,1,3901404351,139,MCTS,MCTS,118938,117447,false,false,1743067858632,1743067858632
12,23,23,1,4050066351,135,MCTS,MCTS,118670,117177,false,false,1743067858663,1743067858663
12,23,23,1,4076150446,133,MCTS,MCTS,118151,116993,false,false,1743067859137,1743067859137
12,23,23,1,4045828205,143,MCTS,MCTS,118939,117602,false,false,1743067859357,1743067859357
12,23,23,1,3946472410,131,MCTS,MCTS,118407,116724,false,false,1743067859581,1743067859581
12,23,23,1,3997568146,131,MCTS,MCTS,118382,116606,false,false,1743067859679,1743067859679
12,23,23,1,4190620620,135,MCTS,MCTS,118891,117214,false,false,1743067859580,1743067859580
12,23,23,2,3912554939,120,MCTS,MCTS,116040,114636,false,false,1743067860240,1743067860240
12,23,23,2,3747722702,132,MCTS,MCTS,118445,116882,false,false,1743067860502,1743067860502
12,23,23,1,4220221412,137,MCTS,MCTS,118747,117387,false,false,1743067860142,1743067860142
12,23,23,1,3530270253,133,MCTS,MCTS,118277,116993,false,false,1743067860962,1743067860962
12,23,23,1,3161448455,135,MCTS,MCTS,118262,117166,false,false,1743067861454,1743067861454
12,23,23,2,3123154786,80,MCTS,MCTS,95760,94776,false,false,1743067861720,1743067861720
12,23,23,1,4065180715,137,MCTS,MCTS,118777,117387,false,false,1743067861354,1743067861354
12,23,23,1,2944393240,129,MCTS,MCTS,118103,116132,false,false,1743067862533,1743067862533
12,23,23,1,3709505644,135,MCTS,MCTS,118557,117214,false,false,1743067861979,1743067861979
12,23,23,1,3977663161,133,MCTS,MCTS,118588,116993,false,false,1743067861836,1743067861836
12,23,23,1,4296166236,137,MCTS,MCTS,118892,117368,false,false,1743067861549,1743067861549
12,23,23,1,4120530868,131,MCTS,MCTS,118311,116724,false,false,1743067861748,1743067861748
12,23,23,2,3516029677,124,MCTS,MCTS,117056,115590,false,false,1743067862407,1743067862407
12,23,23,1,3827414762,137,MCTS,MCTS,118780,117380,false,false,1743067862336,1743067862336
12,23,23,1,3960733472,129,MCTS,MCTS,118160,116368,false,false,1743067862714,1743067862714
12,23,23,1,3783425796,141,MCTS,MCTS,118804,117560,false,false,1743067863403,1743067863403
12,23,23,1,4019704671,135,MCTS,MCTS,118742,117099,false,false,1743067863214,1743067863214
12,23,23,2,3834387682,122,MCTS,MCTS,116571,115122,false,false,1743067863528,1743067863528
12,23,23,1,3746507406,139,MCTS,MCTS,118856,117070,false,false,1743067863676,1743067863676
12,23,23,2,3751665213,134,MCTS,MCTS,118665,117169,false,false,1743067863771,1743067863771
12,23,23,1,3602995692,135,MCTS,MCTS,118481,117214,false,false,1743067864493,1743067864493
12,23,23,2,3815998437,134,MCTS,MCTS,118518,117186,false,false,1743067864362,1743067864362
12,23,23,1,3635685633,129,MCTS,MCTS,118180,116407,false,false,1743067864616,1743067864616
12,23,23,1,4134713158,135,MCTS,MCTS,118549,117214,false,false,1743067864250,1743067864250
12,23,23,1,4276096528,135,MCTS,MCTS,118329,117214,false,false,1743067864152,1743067864152
12,23,23,2,2665405474,62,MCTS,MCTS,80631,79836,false,false,1743067865923,1743067865923
12,23,23,1,3818007451,133,MCTS,MCTS,118665,116993,false,false,1743067864843,1743067864843
12,23,23,1,3402871519,137,MCTS,MCTS,118675,117355,false,false,1743067865814,1743067865814
12,23,23,1,3798928019,133,MCTS,MCTS,118658,116973,false,false,1743067865478,1743067865478
12,23,23,1,4037427270,137,MCTS,MCTS,118664,117387,false,false,1743067865420,1743067865420
12,23,23,1,3869512830,135,MCTS,MCTS,118709,117214,false,false,1743067865845,1743067865845
12,23,23,2,4168594283,134,MCTS,MCTS,118612,117108,false,false,1743067865689,1743067865689
12,23,23,1,3195085817,133,MCTS,MCTS,118604,116771,false,false,1743067866674,1743067866674
12,23,23,1,4189534307,135,MCTS,MCTS,118435,117214,false,false,1743067865869,1743067865869
12,23,23,1,4074082015,135,MCTS,MCTS,118610,117214,false,false,1743067866164,1743067866164
12,23,23,2,3195488520,112,MCTS,MCTS,113456,112136,false,false,1743067867524,1743067867524
12,23,23,1,3810273300,139,MCTS,MCTS,118799,117497,false,false,1743067867186,1743067867186
12,23,23,1,3892156231,135,MCTS,MCTS,118631,117196,false,false,1743067867234,1743067867234
12,23,23,1,3938401469,135,MCTS,MCTS,118904,117214,false,false,1743067867423,1743067867423
12,23,23,2,3395169798,124,MCTS,MCTS,117056,115590,false,false,1743067868178,1743067868178
12,23,23,2,1714126322,46,MCTS,MCTS,64055,63428,false,false,1743067869870,1743067869870
12,23,23,2,4291398223,144,MCTS,MCTS,119038,117594,false,false,1743067867362,1743067867362
12,23,23,1,3405789491,135,MCTS,MCTS,118554,117214,false,false,1743067868661,1743067868661
12,23,23,1,3851387707,139,MCTS,MCTS,118895,117512,false,false,1743067868252,1743067868252
12,23,23,1,4315923793,135,MCTS,MCTS,118855,117136,false,false,1743067868096,1743067868096
12,23,23,1,4080552808,135,MCTS,MCTS,118412,117214,false,false,1743067868384,1743067868384
12,23,23,2,4080049306,134,MCTS,MCTS,118583,116967,false,false,1743067868429,1743067868429
12,23,23,2,3961731782,102,MCTS,MCTS,109191,107976,false,false,1743067868589,1743067868589
12,23,23,2,3767719597,98,MCTS,MCTS,107163,105942,false,false,1743067869217,1743067869217
12,23,23,1,3513871269,135,MCTS,MCTS,118723,117214,false,false,1743067869857,1743067869857
12,23,23,1,3464526629,137,MCTS,MCTS,118751,117387,false,false,1743067870059,1743067870059
12,23,23,1,4294626193,137,MCTS,MCTS,118873,117367,false,false,1743067869277,1743067869277
12,23,23,1,3906420900,137,MCTS,MCTS,118671,117387,false,false,1743067869715,1743067869715
12,23,23,1,4332283988,139,MCTS,MCTS,118833,117512,false,false,1743067869458,1743067869458
12,23,23,1,3948196204,129,MCTS,MCTS,118127,116407,false,false,1743067870239,1743067870239
12,23,23,2,2857635185,88,MCTS,MCTS,101288,100162,false,false,1743067871362,1743067871362
12,23,23,1,3491745978,131,MCTS,MCTS,118342,116681,false,false,1743067870997,1743067870997
12,23,23,2,3803616712,108,MCTS,MCTS,111888,110610,false,false,1743067871126,1743067871126
12,23,23,1,4346562679,143,MCTS,MCTS,119019,117605,false,false,1743067870720,1743067870720
12,23,23,1,3004535576,139,MCTS,MCTS,118822,117045,false,false,1743067872103,1743067872103
12,23,23,1,3639706850,137,MCTS,MCTS,118883,117358,false,false,1743067871654,1743067871654
12,23,23,1,4147449544,135,MCTS,MCTS,118586,117214,false,false,1743067871584,1743067871584
